Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
accuchek_us,Wed Aug 10 18:11:16 +0000 2016,1,1422,12238,
accuchek_us,Wed Aug 10 13:50:24 +0000 2016,2,1422,12238,
accuchek_us,Wed Aug 10 00:07:19 +0000 2016,0,1422,12238,
accuchek_us,Tue Aug 09 14:22:55 +0000 2016,0,1422,12238,
accuchek_us,Tue Aug 09 12:30:06 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 08 13:51:25 +0000 2016,1,1422,12238,
accuchek_us,Mon Aug 08 13:46:29 +0000 2016,13,1422,12238,
accuchek_us,Fri Aug 05 16:27:35 +0000 2016,1,1422,12238,
accuchek_us,Thu Aug 04 18:49:13 +0000 2016,9,1422,12238,
accuchek_us,Wed Aug 03 16:46:29 +0000 2016,0,1422,12238,
accuchek_us,Wed Aug 03 14:59:20 +0000 2016,72,1422,12238,
accuchek_us,Wed Aug 03 13:35:25 +0000 2016,0,1422,12238,
accuchek_us,Tue Aug 02 18:01:04 +0000 2016,21,1422,12238,
accuchek_us,Mon Aug 01 17:31:37 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 01 13:13:49 +0000 2016,0,1422,12238,
accuchek_us,Sat Jul 30 23:35:11 +0000 2016,0,1422,12238,
accuchek_us,Fri Jul 29 19:49:18 +0000 2016,0,1422,12238,
accuchek_us,Fri Jul 29 19:27:58 +0000 2016,0,1422,12238,
accuchek_us,Fri Jul 29 12:45:39 +0000 2016,0,1422,12238,
accuchek_us,Wed Jul 27 19:26:00 +0000 2016,0,1422,12238,
accuchek_us,Wed Jul 27 18:37:46 +0000 2016,1,1422,12238,
accuchek_us,Wed Jul 27 16:31:26 +0000 2016,1,1422,12238,
accuchek_us,Tue Jul 26 14:45:37 +0000 2016,3,1422,12238,
accuchek_us,Tue Jul 26 13:31:23 +0000 2016,1,1422,12238,
accuchek_us,Mon Jul 25 22:32:32 +0000 2016,0,1422,12238,
accuchek_us,Mon Jul 25 17:20:57 +0000 2016,0,1422,12238,
accuchek_us,Mon Jul 25 13:02:33 +0000 2016,0,1422,12238,
accuchek_us,Sun Jul 24 18:27:40 +0000 2016,3,1422,12238,
accuchek_us,Fri Jul 22 16:42:25 +0000 2016,0,1422,12238,
accuchek_us,Fri Jul 22 13:15:46 +0000 2016,2,1422,12238,
accuchek_us,Thu Jul 21 13:45:38 +0000 2016,0,1422,12238,
accuchek_us,Wed Jul 20 18:05:04 +0000 2016,19,1422,12238,
accuchek_us,Wed Jul 20 12:45:32 +0000 2016,60,1422,12238,
accuchek_us,Tue Jul 19 14:15:40 +0000 2016,0,1422,12238,
accuchek_us,Tue Jul 19 13:29:21 +0000 2016,0,1422,12238,
accuchek_us,Tue Jul 19 13:24:22 +0000 2016,0,1422,12238,
accuchek_us,Mon Jul 18 13:02:28 +0000 2016,3,1422,12238,
accuchek_us,Fri Jul 15 13:27:53 +0000 2016,339,1422,12238,
accuchek_us,Thu Jul 14 14:25:46 +0000 2016,0,1422,12238,
accuchek_us,Thu Jul 14 13:02:12 +0000 2016,0,1422,12238,
accuchek_us,Tue Jul 12 12:45:25 +0000 2016,165,1422,12238,
accuchek_us,Mon Jul 11 21:24:03 +0000 2016,18,1422,12238,
accuchek_us,Mon Jul 11 17:31:57 +0000 2016,4,1422,12238,
accuchek_us,Fri Jul 08 12:45:20 +0000 2016,3,1422,12238,
accuchek_us,Thu Jul 07 15:58:26 +0000 2016,0,1422,12238,
accuchek_us,Wed Jul 06 23:16:02 +0000 2016,0,1422,12238,
accuchek_us,Wed Jul 06 22:13:40 +0000 2016,17,1422,12238,
accuchek_us,Wed Jul 06 19:32:50 +0000 2016,0,1422,12238,
accuchek_us,Tue Jul 05 17:46:17 +0000 2016,1,1422,12238,
accuchek_us,Tue Jul 05 13:21:51 +0000 2016,0,1422,12238,
accuchek_us,Fri Jul 01 17:54:41 +0000 2016,0,1422,12238,
accuchek_us,Fri Jul 01 17:26:43 +0000 2016,0,1422,12238,
accuchek_us,Fri Jul 01 14:39:15 +0000 2016,1,1422,12238,
accuchek_us,Fri Jul 01 13:40:29 +0000 2016,1,1422,12238,
